rapper,song,url
Straight Fire Gang 直火帮,First Rick,https://rapzh.com/songs/45862
Straight Fire Gang 直火帮,拖延症,https://rapzh.com/songs/133953
Straight Fire Gang 直火帮,大暑(Robaholic Remix),https://rapzh.com/songs/43368
Straight Fire Gang 直火帮,Anti-social,https://rapzh.com/songs/45869
Straight Fire Gang 直火帮,破壁者,https://rapzh.com/songs/45871
Straight Fire Gang 直火帮,Let It Shine,https://rapzh.com/songs/4810
Straight Fire Gang 直火帮,Ninja Grime (ft.辛巴),https://rapzh.com/songs/4801
Straight Fire Gang 直火帮,乌合之众,https://rapzh.com/songs/263669
Straight Fire Gang 直火帮,重混香奈儿 (ft. Lil Jet) (Chanel Remix),https://rapzh.com/songs/4803
Straight Fire Gang 直火帮,工业时代,https://rapzh.com/songs/45868
Straight Fire Gang 直火帮,半途,https://rapzh.com/songs/45872
Straight Fire Gang 直火帮,本命年,https://rapzh.com/songs/45865
Straight Fire Gang 直火帮,面壁者,https://rapzh.com/songs/45870
Straight Fire Gang 直火帮,破梦 pt1,https://rapzh.com/songs/45866
Straight Fire Gang 直火帮,亿万光年俱乐部,https://rapzh.com/songs/4799
Straight Fire Gang 直火帮,GSD (Prod. DiESi),https://rapzh.com/songs/4802
Straight Fire Gang 直火帮,Senior (ft. Shen),https://rapzh.com/songs/4819
Straight Fire Gang 直火帮,鲸吞 (feat. 泥鳅),https://rapzh.com/songs/4805
Straight Fire Gang 直火帮,Sophomore (Remix),https://rapzh.com/songs/4826
Straight Fire Gang 直火帮,立秋 (Sanctuary Remix),https://rapzh.com/songs/4815
Straight Fire Gang 直火帮,"Chicago, IL 60637 (Interlude)",https://rapzh.com/songs/4808
Straight Fire Gang 直火帮,夏至 (Remix),https://rapzh.com/songs/4812
Straight Fire Gang 直火帮,16' Spring Freestyle (Extended Version),https://rapzh.com/songs/4816
Straight Fire Gang 直火帮,破梦 pt2,https://rapzh.com/songs/45867
Straight Fire Gang 直火帮,浮士德,https://rapzh.com/songs/4809
Straight Fire Gang 直火帮,隧道,https://rapzh.com/songs/43367
Straight Fire Gang 直火帮,Midas,https://rapzh.com/songs/161852
Straight Fire Gang 直火帮,猫腻,https://rapzh.com/songs/4806
Straight Fire Gang 直火帮,倒时差,https://rapzh.com/songs/263660
Straight Fire Gang 直火帮,Dead Presidents (Jay-Z Dead Presidents Remix),https://rapzh.com/songs/4822
Straight Fire Gang 直火帮,'16 Spring Freestyle,https://rapzh.com/songs/4820
Straight Fire Gang 直火帮,孪生兄弟,https://rapzh.com/songs/263671
Straight Fire Gang 直火帮,应收账款 (Diplomatic Immunity Remix),https://rapzh.com/songs/45859
3Bangz,我不需要女友,https://rapzh.com/songs/1552
3Bangz,加州网红,https://rapzh.com/songs/3bangz-jia-zhou-wang-hong
3Bangz,你说你年轻优秀 你脸不脸红(Freestyle),https://rapzh.com/songs/1559
3Bangz,陪你过冬天,https://rapzh.com/songs/1562
3Bangz,你的男孩套套没有潘长江高(Freestyle),https://rapzh.com/songs/1558
3Bangz,我要狠狠地**,https://rapzh.com/songs/1578
3Bangz,我只需要你,https://rapzh.com/songs/3144
3Bangz,你的男孩套套丑爆了(Freestyle),https://rapzh.com/songs/1557
3Bangz,兰州拉面,https://rapzh.com/songs/1574
3Bangz,烟圈歌,https://rapzh.com/songs/1542
3Bangz,♻️西兰花(3Bangz Remix)♻️,https://rapzh.com/songs/1575
3Bangz,给你弄点儿尿喝喝,https://rapzh.com/songs/1572
3Bangz,我是你的吴亦凡(Freestyle),https://rapzh.com/songs/1553
3Bangz,游河南,https://rapzh.com/songs/1581
3Bangz,我不能在家躺着,https://rapzh.com/songs/1582
3Bangz,有刘海的说唱歌手(MC光光 Diss),https://rapzh.com/songs/40823
3Bangz,头等男友,https://rapzh.com/songs/1540
3Bangz,你是谁啊???,https://rapzh.com/songs/1549
3Bangz,快乐老家(Cover 陈明),https://rapzh.com/songs/1547
3Bangz,看好你的马子,https://rapzh.com/songs/1543
3Bangz,别管我要存在感,https://rapzh.com/songs/64170
3Bangz,上海 Freestyle,https://rapzh.com/songs/1593
3Bangz,六一儿童节,https://rapzh.com/songs/1577
3Bangz,意淫天王 Freestyle,https://rapzh.com/songs/1594
3Bangz,四驱兄弟4MaticBros 2018 Cypher,https://rapzh.com/songs/152723
3Bangz,可乐,https://rapzh.com/songs/1583
3Bangz,浪里白条,https://rapzh.com/songs/1586
3Bangz,习惯你,https://rapzh.com/songs/64169
3Bangz,一月,https://rapzh.com/songs/1568
3Bangz,并不爱我,https://rapzh.com/songs/1541
3Bangz,网络情缘,https://rapzh.com/songs/1565
3Bangz,有钱的废物,https://rapzh.com/songs/3141
3Bangz,过年不回家,https://rapzh.com/songs/1579
3Bangz,钱买不到我灵魂,https://rapzh.com/songs/1585
3Bangz,请打给我,https://rapzh.com/songs/1560
3Bangz,说你什么好呀,https://rapzh.com/songs/1550
3Bangz,一日恋爱,https://rapzh.com/songs/1580
3Bangz,赤裸只穿内裤+无视辣妹,https://rapzh.com/songs/1584
3Bangz,睡过黑夜和白天,https://rapzh.com/songs/1556
3Bangz,糙,https://rapzh.com/songs/1573
3Bangz,爆款女孩,https://rapzh.com/songs/1551
3Bangz,疯狂戒烟 Freestyle,https://rapzh.com/songs/1591
3Bangz,双人床,https://rapzh.com/songs/1567
3Bangz,给我整点红包,https://rapzh.com/songs/1576
3Bangz,我是你的吴亦凡(acappella),https://rapzh.com/songs/1555
3Bangz,大众情人,https://rapzh.com/songs/1539
3Bangz,我是你的吴亦凡(KTV版伴奏),https://rapzh.com/songs/1554
3Bangz,我爱我自己(Instrumental With Hook),https://rapzh.com/songs/1571
3Bangz,浪漫满屋腥,https://rapzh.com/songs/1587
3Bangz,加州网红(Acapella),https://rapzh.com/songs/1546
3Bangz,保存封面扫二维码/秀动网搜索陪你过冬天,https://rapzh.com/songs/40824
3Bangz,手机宠物,https://rapzh.com/songs/1561
3Bangz,可能你还不明白,https://rapzh.com/songs/1563
3Bangz,无知杀死未来,https://rapzh.com/songs/1589
3Bangz,可爱女孩,https://rapzh.com/songs/1566
3Bangz,熬夜熬制 Freestyle,https://rapzh.com/songs/1590
3Bangz,彩虹乐园,https://rapzh.com/songs/1564
3Bangz,我对你爱爱爱不完,https://rapzh.com/songs/1544
3Bangz,快乐老家(acapella),https://rapzh.com/songs/1548
3Bangz,我爱我自己,https://rapzh.com/songs/1569
3Bangz,挥金如土 Freestyle,https://rapzh.com/songs/1592
3Bangz,挥金如土,https://rapzh.com/songs/1588
3Bangz,有钱的废物(acapella),https://rapzh.com/songs/3143
3Bangz,歪瓜劣枣,https://rapzh.com/songs/180122
3Bangz,奥数题,https://rapzh.com/songs/187714
3Bangz,双人床(Gold Child Solo),https://rapzh.com/songs/1570
3Bangz,血色浪漫,https://rapzh.com/songs/193251
3Bangz,我是一个王八蛋,https://rapzh.com/songs/333346
3Bangz,不是马子狗 半成品,https://rapzh.com/songs/2185646
3Bangz,勾肩搭背,https://rapzh.com/songs/237458
3Bangz,送给情敌的歌,https://rapzh.com/songs/333347
3Bangz,错的都是对的,https://rapzh.com/songs/237426
3Bangz,一字千金,https://rapzh.com/songs/4097526
3Bangz,上帝原谅了我,https://rapzh.com/songs/2829552
3Bangz,好肉,https://rapzh.com/songs/237428
3Bangz,金项链,https://rapzh.com/songs/197977
3Bangz,包,https://rapzh.com/songs/4097523
3Bangz,混得比你好,https://rapzh.com/songs/3773605
3Bangz,对视一小时,https://rapzh.com/songs/4097542
3Bangz,互相伤害,https://rapzh.com/songs/4097536
3Bangz,幸运男孩,https://rapzh.com/songs/4097531
3Bangz,BAD BAD,https://rapzh.com/songs/4097539
3Bangz,好肉 (Radio Mix),https://rapzh.com/songs/237427
3Bangz,车子开的快,https://rapzh.com/songs/4097529
3Bangz,跨过银河,https://rapzh.com/songs/4097533
3Bangz,炫！疯狂的炫！,https://rapzh.com/songs/4748468
3Bangz,别伤我的心 (Live),https://rapzh.com/songs/4836923
3Bangz,手机宠物,https://rapzh.com/songs/4958996
3Bangz,有钱的废物(allenvave Remix),https://rapzh.com/songs/5019907
3Bangz,搭讪指南 (Live),https://rapzh.com/songs/5025961
3Bangz,别伤我的心,https://rapzh.com/songs/5031334
3Bangz,Take Over,https://rapzh.com/songs/5150283
3Bangz,升级,https://rapzh.com/songs/5158418
3Bangz,加州网红(allenvave Remix),https://rapzh.com/songs/5158643
3Bangz,炫耀方式,https://rapzh.com/songs/5389186
3Bangz,在梦里,https://rapzh.com/songs/5389189
3Bangz,分手在毕业之后,https://rapzh.com/songs/5389192
3Bangz,新年快乐,https://rapzh.com/songs/5389208
3Bangz,耳朵痛,https://rapzh.com/songs/5389209
3Bangz,珍贵,https://rapzh.com/songs/5389239
3Bangz,你是一个爱自拍的女人,https://rapzh.com/songs/5646147
3Bangz,有钱的废物(嫉妒版),https://rapzh.com/songs/8946263
3Bangz,二人世界 (Live),https://rapzh.com/songs/9168570
3Bangz,习惯你(SixPoorGuy Bootleg),https://rapzh.com/songs/9168573
3Bangz,我不需要女友,https://rapzh.com/songs/9394433
3Bangz,别伤我的心 (伴奏),https://rapzh.com/songs/10073744
3Bangz,给我道歉,https://rapzh.com/songs/13252668
3Bangz,给我道歉（和声伴奏）,https://rapzh.com/songs/13252757
3Bangz,给我道歉（伴奏）,https://rapzh.com/songs/13252758
3Bangz,卡地亚,https://rapzh.com/songs/17805740
3Bangz,卡地亚 (伴奏),https://rapzh.com/songs/17805741
艾福杰尼,说散就散,https://rapzh.com/songs/ai-fu-jie-ni-shuo-san-jiu-san
艾福杰尼,我想要(I Want Remix),https://rapzh.com/songs/ai-fu-jie-ni-wo-xiang-yao-i-want-remix
艾福杰尼,酒精,https://rapzh.com/songs/ai-fu-jie-ni-jiu-jing
艾福杰尼,KORLA,https://rapzh.com/songs/ai-fu-jie-ni-korla
艾福杰尼,无尽航班 feat. 派克特,https://rapzh.com/songs/748
艾福杰尼,1992 Part 3 (下),https://rapzh.com/songs/733
艾福杰尼,1992 Part 3 (上),https://rapzh.com/songs/732
艾福杰尼,巴黎，东京，上海，北京,https://rapzh.com/songs/737
艾福杰尼,SORRY,https://rapzh.com/songs/ai-fu-jie-ni-sorry
艾福杰尼,MR.POPULAR,https://rapzh.com/songs/ai-fu-jie-ni-mr-popular
艾福杰尼,说散就散 (伴奏),https://rapzh.com/songs/41066
艾福杰尼,Skr Skr Skr,https://rapzh.com/songs/736
艾福杰尼,无尽航班 feat.YB杨宾,https://rapzh.com/songs/747
艾福杰尼,SLASH,https://rapzh.com/songs/ai-fu-jie-ni-slash
艾福杰尼,都市物语,https://rapzh.com/songs/735
艾福杰尼,杀无赦,https://rapzh.com/songs/41063
艾福杰尼,1992 PART 3（上）,https://rapzh.com/songs/742
艾福杰尼,迈克的生日,https://rapzh.com/songs/739
艾福杰尼,G Plus (El Chapo Remix),https://rapzh.com/songs/731
艾福杰尼,真心话大冒险,https://rapzh.com/songs/741
艾福杰尼,通过验证,https://rapzh.com/songs/166156
艾福杰尼,Born To Fire,https://rapzh.com/songs/ai-fu-jie-ni-born-to-fire
艾福杰尼,G Plus(El Chapo Remix),https://rapzh.com/songs/745
艾福杰尼,Know My Style (Gizzle Remix featuring 艾福杰尼&黄旭),https://rapzh.com/songs/29727
艾福杰尼,Too Much (Remix) feat. 苟乃鹏,https://rapzh.com/songs/746
艾福杰尼,The City The Lights (Skit),https://rapzh.com/songs/734
艾福杰尼,杀无赦 (伴奏),https://rapzh.com/songs/41064
艾福杰尼,Ti Amo,https://rapzh.com/songs/179747
艾福杰尼,都市物语,https://rapzh.com/songs/744
艾福杰尼,西域公主,https://rapzh.com/songs/179742
艾福杰尼,Together We Play,https://rapzh.com/songs/23383
艾福杰尼,Yellow Skin Flow,https://rapzh.com/songs/179749
艾福杰尼,PURE,https://rapzh.com/songs/179750
艾福杰尼,哎呦喂,https://rapzh.com/songs/179743
艾福杰尼,Thanks For Waiting,https://rapzh.com/songs/179741
艾福杰尼,猛男情歌 (Live),https://rapzh.com/songs/3548580
艾福杰尼,So Different,https://rapzh.com/songs/179745
艾福杰尼,2 much,https://rapzh.com/songs/169446
艾福杰尼,四十大盗,https://rapzh.com/songs/179744
艾福杰尼,把电视声音关小点,https://rapzh.com/songs/179746
艾福杰尼,谜 (伴奏),https://rapzh.com/songs/2582509
艾福杰尼,玩家的战歌,https://rapzh.com/songs/1099937
艾福杰尼,SORRY,https://rapzh.com/songs/179748
艾福杰尼,谜,https://rapzh.com/songs/2582508
艾福杰尼,MP3 (Live),https://rapzh.com/songs/3625380
艾福杰尼,吻，金，牛 (Live),https://rapzh.com/songs/3677715
艾福杰尼,29 puzzles,https://rapzh.com/songs/4806966
艾福杰尼,are we getting there,https://rapzh.com/songs/4806967
艾福杰尼,Pain (Live),https://rapzh.com/songs/3625376
艾福杰尼,少侠,https://rapzh.com/songs/220885
艾福杰尼,葡萄架下的篝火,https://rapzh.com/songs/2587275
艾福杰尼,暗度陈仓,https://rapzh.com/songs/3328915
艾福杰尼,彗星撞地球 (Live),https://rapzh.com/songs/3625373
艾福杰尼,The Old Wine For The Grown Man,https://rapzh.com/songs/3925909
艾福杰尼,局,https://rapzh.com/songs/3179008
艾福杰尼,抽丝剥茧,https://rapzh.com/songs/3328922
艾福杰尼,水滴石出,https://rapzh.com/songs/3328924
艾福杰尼,按图索骥,https://rapzh.com/songs/3328910
艾福杰尼,清明上河图密码,https://rapzh.com/songs/3328918
艾福杰尼,真假环生,https://rapzh.com/songs/3328919
艾福杰尼,猎兽如舞 Hunting like you dance,https://rapzh.com/songs/4565307
艾福杰尼,猎兽如舞 Hunting like you dance (伴奏),https://rapzh.com/songs/4565308
艾福杰尼,Déjà vu,https://rapzh.com/songs/4602763
艾福杰尼,Winner Ready,https://rapzh.com/songs/4709880
艾福杰尼,局,https://rapzh.com/songs/3328903
艾福杰尼,家父墓前,https://rapzh.com/songs/3328907
艾福杰尼,四悔旧事,https://rapzh.com/songs/3328908
艾福杰尼,老朝奉,https://rapzh.com/songs/3328909
艾福杰尼,迷踪入瓮,https://rapzh.com/songs/3328911
艾福杰尼,草蛇灰线,https://rapzh.com/songs/3328917
艾福杰尼,行远自迩,https://rapzh.com/songs/3328920
艾福杰尼,暗室求物,https://rapzh.com/songs/3328921
艾福杰尼,雨过天晴云破处,https://rapzh.com/songs/3328926
艾福杰尼,￥’m the  Bo$$,https://rapzh.com/songs/3795695
艾福杰尼,猎兽如舞 Hunting like you dance (和声伴奏),https://rapzh.com/songs/4565309
艾福杰尼,古董局中局序曲,https://rapzh.com/songs/3328905
艾福杰尼,环山道,https://rapzh.com/songs/3328906
艾福杰尼,遂入困局,https://rapzh.com/songs/3328912
艾福杰尼,狭道逢生,https://rapzh.com/songs/3328913
艾福杰尼,万缕无痕,https://rapzh.com/songs/3328914
艾福杰尼,天罗地网,https://rapzh.com/songs/3328925
艾福杰尼,丘比特香水,https://rapzh.com/songs/4565303
艾福杰尼,my choice,https://rapzh.com/songs/4822321
艾福杰尼,通过验证 (Live),https://rapzh.com/songs/4852351
艾福杰尼,Sounds G,https://rapzh.com/songs/4982462
艾福杰尼,FlashBack,https://rapzh.com/songs/4982464
艾福杰尼,一见如故 (Live),https://rapzh.com/songs/5184345
艾福杰尼,青春舞曲 (Live),https://rapzh.com/songs/5184379
艾福杰尼,Street Fighter (Live),https://rapzh.com/songs/5184479
艾福杰尼,After Journey (Live),https://rapzh.com/songs/5610395
艾福杰尼,Freestyle 拉维尼亚,https://rapzh.com/songs/5617917
艾福杰尼,Straight (feat.艾福杰尼),https://rapzh.com/songs/5655570
艾福杰尼,My Boo (Live),https://rapzh.com/songs/6602301
艾福杰尼,库尔勒 (Live),https://rapzh.com/songs/6623748
艾福杰尼,新西部Feat.鱼头_kill4nia,https://rapzh.com/songs/8136526
艾福杰尼,丘比特香水,https://rapzh.com/songs/8265385
艾福杰尼,Fat Boy Flow (Live),https://rapzh.com/songs/8783991
艾福杰尼,Hi Wake Up,https://rapzh.com/songs/8797844
艾福杰尼,海啸 (Live),https://rapzh.com/songs/8946529
艾福杰尼,MP3,https://rapzh.com/songs/9797012
艾福杰尼,After Journey II (Live),https://rapzh.com/songs/10257291
艾福杰尼,Hi Wake Up (伴奏),https://rapzh.com/songs/10259412
艾福杰尼,你有什么毛病,https://rapzh.com/songs/10515502
艾福杰尼,Pain,https://rapzh.com/songs/10515512
艾福杰尼,MP3（Bouns Track）,https://rapzh.com/songs/11108950
艾福杰尼,没毛病,https://rapzh.com/songs/11108951
艾福杰尼,艾福杰尼海选清唱片段 (Live),https://rapzh.com/songs/11108952
艾福杰尼,五仁月饼 (Live),https://rapzh.com/songs/11108954
艾福杰尼,没烦恼,https://rapzh.com/songs/11109037
艾福杰尼,天降奇兵 (伴奏),https://rapzh.com/songs/11109038
艾福杰尼,天降奇兵,https://rapzh.com/songs/11109039
艾福杰尼,玩家的战歌 (伴奏),https://rapzh.com/songs/11109040
艾福杰尼,Q me,https://rapzh.com/songs/11109041
艾福杰尼,Q me (伴奏),https://rapzh.com/songs/11109042
艾福杰尼,彗星撞地球（Bouns Track）,https://rapzh.com/songs/11109043
艾福杰尼,与马克的对话,https://rapzh.com/songs/11109044
艾福杰尼,Nice One Freestyle,https://rapzh.com/songs/11109045
艾福杰尼,双雕,https://rapzh.com/songs/11109046
艾福杰尼,彗星撞地球,https://rapzh.com/songs/11109047
艾福杰尼,Ti Amo remix 通过验证 (Live),https://rapzh.com/songs/11845150
艾福杰尼,Yellow Skin Flow (Live),https://rapzh.com/songs/12175508
艾福杰尼,葡萄架下的篝火 + 巴郎仔remix (Live),https://rapzh.com/songs/12393982
艾福杰尼,Yellow Skin Flow (Live),https://rapzh.com/songs/12968181
艾福杰尼,说散就散 (Live),https://rapzh.com/songs/12968182
艾福杰尼,侯木屋,https://rapzh.com/songs/13540053
艾福杰尼,我可以抱你吗 (Live),https://rapzh.com/songs/13811259
艾福杰尼,极地追击,https://rapzh.com/songs/13893832
艾福杰尼,都市物语 (Live),https://rapzh.com/songs/14155696
艾福杰尼,诸神黄昏（feat.kkluv&艾福杰尼）,https://rapzh.com/songs/15507344
艾福杰尼,吻.金.牛Feat.派克特,https://rapzh.com/songs/25756375
艾福杰尼,Thug Love,https://rapzh.com/songs/41624454
艾福杰尼,My Car Goes,https://rapzh.com/songs/41648867
艾福杰尼,Walk Out The Temple,https://rapzh.com/songs/41650838
艾福杰尼,面肺子,https://rapzh.com/songs/41650839
艾福杰尼,花园里卧佛寺,https://rapzh.com/songs/41650841
艾福杰尼,BiBi鸟,https://rapzh.com/songs/41650843
艾福杰尼,Suck That,https://rapzh.com/songs/41650845
艾福杰尼,烂基博尼,https://rapzh.com/songs/41650847
艾福杰尼,姑娘你,https://rapzh.com/songs/41650849
艾福杰尼,当你可以抱紧我,https://rapzh.com/songs/41650851
艾福杰尼,外面冷 Coldest Night,https://rapzh.com/songs/41650853
艾福杰尼,看上去像个Rap Star,https://rapzh.com/songs/41650855
艾福杰尼,形式主义黑泡泡,https://rapzh.com/songs/41650857
艾福杰尼,回到我们的Track,https://rapzh.com/songs/41650859
艾福杰尼,好的呢嘛,https://rapzh.com/songs/41650861
艾福杰尼,姑娘你 Twerk Re-drum（Bonus Track）,https://rapzh.com/songs/41650862
艾福杰尼,19年的状态,https://rapzh.com/songs/41672711
艾福杰尼,My Car Goes (我的车燃烧) (LIVE版),https://rapzh.com/songs/41698076
艾福杰尼,Flow Bounce,https://rapzh.com/songs/41700449
艾福杰尼,篝火儿女 (LIVE版),https://rapzh.com/songs/41700827
艾福杰尼,篝火儿女,https://rapzh.com/songs/41700888
艾福杰尼,Back to the stree8 (回到街头) (LIVE版),https://rapzh.com/songs/41702426
艾福杰尼,不要说出去之酒醉的Tango  (LIVE版),https://rapzh.com/songs/41703663
艾福杰尼,竞速巅峰Top Race,https://rapzh.com/songs/41704914
艾福杰尼,姑娘你 (LIVE版),https://rapzh.com/songs/41704964
艾福杰尼,回到我们的Track 特别版 (LIVE版),https://rapzh.com/songs/41707862
艾福杰尼,4U (为你) (LIVE版),https://rapzh.com/songs/41709170
艾福杰尼,新纪元 (LIVE版),https://rapzh.com/songs/41711523
艾福杰尼,一家人 (LIVE版),https://rapzh.com/songs/41711573
艾福杰尼,Back 2 Da Stree8,https://rapzh.com/songs/41711576
艾福杰尼,（Skit 2）你别说出去之酒醉的探戈,https://rapzh.com/songs/41711580
艾福杰尼,4 U,https://rapzh.com/songs/41711583
艾福杰尼,一家人,https://rapzh.com/songs/41711585
艾福杰尼,象限世界 (《山海际会》动画主题曲),https://rapzh.com/songs/41727111
王以太,目不转睛,https://rapzh.com/songs/wang-yi-tai-mu-bu-zhuan-jing
王以太,时间是金/ Time Is A Fool,https://rapzh.com/songs/17107
王以太,童言无忌（不插电）,https://rapzh.com/songs/17109
王以太,打个总结 (fly and ride),https://rapzh.com/songs/17108
王以太,睡前故事两则,https://rapzh.com/songs/57042
王以太,Liquor Whisper,https://rapzh.com/songs/57041
王以太,成都集团2020cypher,https://rapzh.com/songs/3069965
王以太,Better Than Me？Feat. 辛巴 & Pact,https://rapzh.com/songs/57039
王以太,Mask Off Remix (freestyle),https://rapzh.com/songs/17101
王以太,三思而后行,https://rapzh.com/songs/170204
王以太,PUMA,https://rapzh.com/songs/167935
王以太,梦魇 Feat 梦徐MX Prod. By CANIS MAJOR,https://rapzh.com/songs/57037
王以太,Come and Stay with me,https://rapzh.com/songs/17104
王以太,Skrr,https://rapzh.com/songs/17110
王以太,C.D.C (Panorama City Remix),https://rapzh.com/songs/57036
王以太,别跟我一起,https://rapzh.com/songs/17106
王以太,猎人（till its gone）,https://rapzh.com/songs/17105
王以太,I Feel Great,https://rapzh.com/songs/57040
王以太,FEEL. REMIX,https://rapzh.com/songs/57043
王以太,阿司匹林,https://rapzh.com/songs/200611
王以太,Feel Alive Pt 2 （zaddy remix）,https://rapzh.com/songs/17103
王以太,豹子 (king of everything remix),https://rapzh.com/songs/17102
王以太,人间天堂,https://rapzh.com/songs/200568
王以太,On The Road,https://rapzh.com/songs/200591
王以太,也是福Freestyle Prod. By 也是福,https://rapzh.com/songs/57035
王以太,Real Me,https://rapzh.com/songs/200607
王以太,艳阳天,https://rapzh.com/songs/200598
王以太,Feel Alive,https://rapzh.com/songs/200614
王以太,还没想好,https://rapzh.com/songs/200572
王以太,戒骄戒躁,https://rapzh.com/songs/200604
王以太,挂羊头卖狗肉,https://rapzh.com/songs/200576
王以太,山羊,https://rapzh.com/songs/200594
王以太,面对面的婚礼和并排的墓碑,https://rapzh.com/songs/200601
王以太,LA In The Snow,https://rapzh.com/songs/200588
王以太,Life Is Beautiful,https://rapzh.com/songs/2230994
王以太,Shout It Out,https://rapzh.com/songs/182572
王以太,二十一世纪病理反应,https://rapzh.com/songs/200583
王以太,Sorry,https://rapzh.com/songs/3488056
王以太,不为什么（胡海泉Feat.王以太）,https://rapzh.com/songs/200782
王以太,I Got The Key,https://rapzh.com/songs/1575114
王以太,Lords没在怕,https://rapzh.com/songs/200805
王以太,一直都在,https://rapzh.com/songs/3056665
王以太,Sold Out,https://rapzh.com/songs/4696365
王以太,Crowded Zone,https://rapzh.com/songs/200766
王以太,见山,https://rapzh.com/songs/4218521
王以太,该睡的睡 该醒的醒,https://rapzh.com/songs/4759689
王以太,GONE (Live),https://rapzh.com/songs/10821892
王以太,R.I.P Nujabes,https://rapzh.com/songs/4136684
王以太,目不转睛 (Live),https://rapzh.com/songs/4852308
王以太,童言无忌 (Live),https://rapzh.com/songs/4852662
王以太,Pay Right Now (种瓜得瓜，种豆得豆),https://rapzh.com/songs/4853231
王以太,没时间流眼泪,https://rapzh.com/songs/4853232
王以太,结不完REMIX,https://rapzh.com/songs/4853294
王以太,Champ(Live),https://rapzh.com/songs/4853303
王以太,悬崖华尔兹 (Live),https://rapzh.com/songs/4853306
王以太,追梦 (Live),https://rapzh.com/songs/4853324
王以太,时间是金 (Live),https://rapzh.com/songs/4862438
王以太,危险派对,https://rapzh.com/songs/4916050
王以太,头头是道,https://rapzh.com/songs/4982729
王以太,有一颗星为我存在,https://rapzh.com/songs/4984410
王以太,目不转睛 (Live),https://rapzh.com/songs/5025884
王以太,梦魇 (live),https://rapzh.com/songs/5025891
王以太,吴亦凡战队Cypher (Live),https://rapzh.com/songs/5025914
王以太,中国新说唱EP05-RAP05,https://rapzh.com/songs/5025922
王以太,打个总结 (Live),https://rapzh.com/songs/5025949
王以太,别怕变老,https://rapzh.com/songs/5027172
王以太,人间天堂 (Live),https://rapzh.com/songs/5028792
王以太,c’est la vie (Live),https://rapzh.com/songs/5028796
王以太,Fly Away (Live),https://rapzh.com/songs/5028805
王以太,小镇姑娘 (Live),https://rapzh.com/songs/5028816
王以太,抱一抱 (Live),https://rapzh.com/songs/5028828
王以太,戒骄戒躁 (Live),https://rapzh.com/songs/5028862
王以太,R&B All Night (Live),https://rapzh.com/songs/5028874
王以太,Paint Me in God,https://rapzh.com/songs/5029871
王以太,Sorry Not Sorry (ft. 王以太 & 派克特(PACT)),https://rapzh.com/songs/5072669
王以太,Can't Stop (feat. 王以太),https://rapzh.com/songs/5170832
王以太,无言以对,https://rapzh.com/songs/5231392
王以太,老子就爱呆到成都,https://rapzh.com/songs/5243546
王以太,末 (Intro),https://rapzh.com/songs/5317868
王以太,醉,https://rapzh.com/songs/5317871
王以太,现实的生活,https://rapzh.com/songs/5317872
王以太,生而为人总错过,https://rapzh.com/songs/5317873
王以太,乡野传说,https://rapzh.com/songs/5317874
王以太,始 (Outro),https://rapzh.com/songs/5317877
王以太,不走寻常路 (feat. 王以太) Off the Beaten Track (feat. Yitai Wang),https://rapzh.com/songs/5460984
王以太,不可言说,https://rapzh.com/songs/5629137
王以太,结不完,https://rapzh.com/songs/5642767
王以太,贰麻贰麻,https://rapzh.com/songs/5651667
王以太,大摇大摆,https://rapzh.com/songs/5662540
王以太,冒椒火辣,https://rapzh.com/songs/5662546
王以太,没时间流眼泪（Live）,https://rapzh.com/songs/5695694
王以太,戒骄戒躁 (RyanZANE Remix),https://rapzh.com/songs/8011514
王以太,危险派对 (伴奏),https://rapzh.com/songs/8039572
王以太,Underground,https://rapzh.com/songs/8265393
王以太,阿司匹林Acoustic（翻自 王以太）,https://rapzh.com/songs/10586080
王以太,无畏 (Live),https://rapzh.com/songs/11108955
王以太,旅途 (Live),https://rapzh.com/songs/11496282
王以太,天选,https://rapzh.com/songs/13584475
王以太,出头鸟,https://rapzh.com/songs/15516414
王以太,GONE ft.王以太,https://rapzh.com/songs/15522479
王以太,星骸,https://rapzh.com/songs/15711634
王以太,星骸 (吉他版),https://rapzh.com/songs/15711663
王以太,星骸 (钢琴版),https://rapzh.com/songs/15711664
王以太,星骸 (伴奏),https://rapzh.com/songs/15711665
王以太,星骸 (和声伴奏),https://rapzh.com/songs/15711666
王以太,旅途 (Live伴奏),https://rapzh.com/songs/25774929
王以太,目不转睛,https://rapzh.com/songs/41629527
王以太,骄傲,https://rapzh.com/songs/41629539
王以太,别怕变老 (LIVE版),https://rapzh.com/songs/41633065
王以太,吹 right now(现在吹) (LIVE版),https://rapzh.com/songs/41645696
王以太,弹歌 (LIVE版),https://rapzh.com/songs/41648574
王以太,九寨,https://rapzh.com/songs/41659866
王以太,NANANA,https://rapzh.com/songs/41663138
王以太,Gospel Interlude,https://rapzh.com/songs/41664085
王以太,Out of The Night,https://rapzh.com/songs/41669489
王以太,天生不惧,https://rapzh.com/songs/41677670
王以太,倒数说爱你,https://rapzh.com/songs/41693713
王以太,人间天堂 (LIVE版),https://rapzh.com/songs/41711518
王以太,Kevin Debut,https://rapzh.com/songs/41714489
王以太,I Am Hip Hop,https://rapzh.com/songs/41716633
王以太,安全带 ft.王以太/芯竹XENZU,https://rapzh.com/songs/41720677
